ra,nome,nome_anonimizado,origem_aba,ano_pede,fase,turma,ian,indice_registro,probabilidade_risco,predicao_limiar_otimo
RA-1116,,Aluno-1116,PEDE2024,2024,3M,3M,5.0,2591,0.6822222222222222,1
RA-667,,Aluno-667,PEDE2024,2024,3M,3M,10.0,2592,0.54,0
RA-605,,Aluno-605,PEDE2024,2024,3M,3M,10.0,2593,0.3422222222222222,0
RA-1543,,Aluno-1543,PEDE2024,2024,3M,3M,5.0,2594,0.6088888888888889,1
RA-1118,,Aluno-1118,PEDE2024,2024,3M,3M,10.0,2595,0.6822222222222222,1
RA-1544,,Aluno-1544,PEDE2024,2024,3M,3M,5.0,2596,0.6488888888888888,1
RA-1545,,Aluno-1545,PEDE2024,2024,3N,3N,10.0,2597,0.8133333333333334,1
RA-1127,,Aluno-1127,PEDE2024,2024,3N,3N,10.0,2598,0.7866666666666666,1
RA-1129,,Aluno-1129,PEDE2024,2024,3N,3N,10.0,2599,0.9155555555555556,1
RA-1546,,Aluno-1546,PEDE2024,2024,3N,3N,10.0,2600,0.8511111111111112,1
RA-1130,,Aluno-1130,PEDE2024,2024,3N,3N,10.0,2601,0.7977777777777778,1
RA-1168,,Aluno-1168,PEDE2024,2024,3N,3N,5.0,2602,0.7977777777777778,1
RA-613,,Aluno-613,PEDE2024,2024,3N,3N,5.0,2603,0.7377777777777778,1
RA-433,,Aluno-433,PEDE2024,2024,3N,3N,10.0,2604,0.8488888888888889,1
RA-1547,,Aluno-1547,PEDE2024,2024,3N,3N,5.0,2605,0.88,1
RA-1548,,Aluno-1548,PEDE2024,2024,3N,3N,10.0,2606,0.6911111111111111,1
RA-304,,Aluno-304,PEDE2024,2024,3N,3N,2.5,2607,0.8533333333333334,1
RA-1549,,Aluno-1549,PEDE2024,2024,3N,3N,5.0,2608,0.9066666666666666,1
RA-632,,Aluno-632,PEDE2024,2024,3P,3P,10.0,2609,0.3288888888888889,0
RA-633,,Aluno-633,PEDE2024,2024,3P,3P,10.0,2610,0.3111111111111111,0
RA-1137,,Aluno-1137,PEDE2024,2024,3P,3P,10.0,2611,0.3844444444444444,0
RA-646,,Aluno-646,PEDE2024,2024,3P,3P,5.0,2612,0.34,0
RA-1550,,Aluno-1550,PEDE2024,2024,3P,3P,5.0,2613,0.8111111111111111,1
RA-1139,,Aluno-1139,PEDE2024,2024,3P,3P,10.0,2614,0.41555555555555557,0
RA-444,,Aluno-444,PEDE2024,2024,3P,3P,5.0,2615,0.7177777777777777,1
RA-445,,Aluno-445,PEDE2024,2024,3P,3P,10.0,2616,0.47333333333333333,0
RA-639,,Aluno-639,PEDE2024,2024,3P,3P,10.0,2617,0.4288888888888889,0
RA-1142,,Aluno-1142,PEDE2024,2024,3P,3P,10.0,2618,0.54,0
RA-1551,,Aluno-1551,PEDE2024,2024,3P,3P,5.0,2619,0.8888888888888888,1
RA-458,,Aluno-458,PEDE2024,2024,3P,3P,5.0,2620,0.84,1
RA-1552,,Aluno-1552,PEDE2024,2024,3P,3P,10.0,2621,0.5577777777777778,0
RA-1170,,Aluno-1170,PEDE2024,2024,3P,3P,5.0,2622,0.8155555555555556,1
RA-642,,Aluno-642,PEDE2024,2024,3P,3P,10.0,2623,0.3,0
RA-1553,,Aluno-1553,PEDE2024,2024,3R,3R,10.0,2624,0.6911111111111111,1
RA-1554,,Aluno-1554,PEDE2024,2024,3R,3R,5.0,2625,0.8577777777777778,1
RA-649,,Aluno-649,PEDE2024,2024,3R,3R,10.0,2626,0.5355555555555556,0
RA-1136,,Aluno-1136,PEDE2024,2024,3R,3R,5.0,2627,0.8444444444444444,1
RA-653,,Aluno-653,PEDE2024,2024,3R,3R,10.0,2628,0.5044444444444445,0
RA-456,,Aluno-456,PEDE2024,2024,3R,3R,10.0,2629,0.7933333333333333,1
RA-655,,Aluno-655,PEDE2024,2024,3R,3R,10.0,2630,0.5488888888888889,0
RA-656,,Aluno-656,PEDE2024,2024,3R,3R,10.0,2631,0.8466666666666667,1
RA-657,,Aluno-657,PEDE2024,2024,3R,3R,10.0,2632,0.5688888888888889,0
RA-1555,,Aluno-1555,PEDE2024,2024,3R,3R,10.0,2633,0.6577777777777778,1
RA-461,,Aluno-461,PEDE2024,2024,3R,3R,10.0,2634,0.8733333333333333,1
RA-398,,Aluno-398,PEDE2024,2024,3U,3U,10.0,2635,0.6555555555555556,1
RA-586,,Aluno-586,PEDE2024,2024,3U,3U,10.0,2636,0.6355555555555555,1
RA-623,,Aluno-623,PEDE2024,2024,3U,3U,5.0,2637,0.6155555555555555,1
RA-588,,Aluno-588,PEDE2024,2024,3U,3U,10.0,2638,0.5177777777777778,0
RA-626,,Aluno-626,PEDE2024,2024,3U,3U,10.0,2639,0.7888888888888889,1
RA-1556,,Aluno-1556,PEDE2024,2024,3U,3U,10.0,2640,0.8733333333333333,1
RA-455,,Aluno-455,PEDE2024,2024,3U,3U,10.0,2641,0.8711111111111111,1
RA-614,,Aluno-614,PEDE2024,2024,3U,3U,5.0,2642,0.49777777777777776,0
RA-434,,Aluno-434,PEDE2024,2024,3U,3U,10.0,2643,0.5044444444444445,0
RA-603,,Aluno-603,PEDE2024,2024,3U,3U,10.0,2644,0.4711111111111111,0
RA-1133,,Aluno-1133,PEDE2024,2024,3U,3U,10.0,2645,0.31333333333333335,0
RA-616,,Aluno-616,PEDE2024,2024,3U,3U,10.0,2646,0.7488888888888889,1
RA-1134,,Aluno-1134,PEDE2024,2024,3U,3U,10.0,2647,0.7422222222222222,1
RA-1557,,Aluno-1557,PEDE2024,2024,3U,3U,10.0,2648,0.8622222222222222,1
RA-670,,Aluno-670,PEDE2024,2024,3U,3U,10.0,2649,0.6577777777777778,1
RA-620,,Aluno-620,PEDE2024,2024,3U,3U,10.0,2650,0.8311111111111111,1
RA-1149,,Aluno-1149,PEDE2024,2024,4A,4A,5.0,2651,0.66,1
RA-1558,,Aluno-1558,PEDE2024,2024,4A,4A,5.0,2652,0.7266666666666667,1
RA-326,,Aluno-326,PEDE2024,2024,4A,4A,10.0,2653,0.54,0
RA-339,,Aluno-339,PEDE2024,2024,4A,4A,10.0,2654,0.2311111111111111,0
RA-179,,Aluno-179,PEDE2024,2024,4A,4A,10.0,2655,0.41555555555555557,0
RA-1559,,Aluno-1559,PEDE2024,2024,4A,4A,5.0,2656,0.74,1
RA-332,,Aluno-332,PEDE2024,2024,4A,4A,10.0,2657,0.54,0
RA-1560,,Aluno-1560,PEDE2024,2024,4A,4A,10.0,2658,0.5577777777777778,0
RA-1153,,Aluno-1153,PEDE2024,2024,4A,4A,5.0,2659,0.41555555555555557,0
RA-183,,Aluno-183,PEDE2024,2024,4A,4A,10.0,2660,0.7466666666666667,1
RA-199,,Aluno-199,PEDE2024,2024,4A,4A,5.0,2661,0.7844444444444445,1
RA-1561,,Aluno-1561,PEDE2024,2024,4A,4A,5.0,2662,0.5733333333333334,0
RA-336,,Aluno-336,PEDE2024,2024,4A,4A,10.0,2663,0.8822222222222222,1
RA-347,,Aluno-347,PEDE2024,2024,4A,4A,10.0,2664,0.32222222222222224,0
RA-397,,Aluno-397,PEDE2024,2024,4A,4A,5.0,2665,0.9222222222222223,1
RA-338,,Aluno-338,PEDE2024,2024,4B,4B,10.0,2666,0.5488888888888889,0
RA-392,,Aluno-392,PEDE2024,2024,4B,4B,5.0,2667,0.8533333333333334,1
RA-352,,Aluno-352,PEDE2024,2024,4B,4B,10.0,2668,0.4177777777777778,0
RA-1562,,Aluno-1562,PEDE2024,2024,4B,4B,5.0,2669,0.7644444444444445,1
RA-367,,Aluno-367,PEDE2024,2024,4B,4B,10.0,2670,0.42444444444444446,0
RA-1563,,Aluno-1563,PEDE2024,2024,4B,4B,5.0,2671,0.6666666666666666,1
RA-1564,,Aluno-1564,PEDE2024,2024,4B,4B,5.0,2672,0.8311111111111111,1
RA-1565,,Aluno-1565,PEDE2024,2024,4B,4B,5.0,2673,0.7911111111111111,1
RA-1566,,Aluno-1566,PEDE2024,2024,4B,4B,5.0,2674,0.82,1
RA-1567,,Aluno-1567,PEDE2024,2024,4B,4B,5.0,2675,0.8377777777777777,1
RA-356,,Aluno-356,PEDE2024,2024,4B,4B,10.0,2676,0.5844444444444444,0
RA-1568,,Aluno-1568,PEDE2024,2024,4B,4B,5.0,2677,0.7711111111111111,1
RA-247,,Aluno-247,PEDE2024,2024,4B,4B,10.0,2678,0.31777777777777777,0
RA-204,,Aluno-204,PEDE2024,2024,4B,4B,10.0,2679,0.7733333333333333,1
RA-1569,,Aluno-1569,PEDE2024,2024,4B,4B,5.0,2680,0.7888888888888889,1
RA-1570,,Aluno-1570,PEDE2024,2024,4B,4B,5.0,2681,0.8088888888888889,1
RA-1571,,Aluno-1571,PEDE2024,2024,4B,4B,5.0,2682,0.8822222222222222,1
RA-1572,,Aluno-1572,PEDE2024,2024,4C,4C,5.0,2683,0.7222222222222222,1
RA-1150,,Aluno-1150,PEDE2024,2024,4C,4C,5.0,2684,0.8422222222222222,1
RA-1573,,Aluno-1573,PEDE2024,2024,4C,4C,5.0,2685,0.8577777777777778,1
RA-1574,,Aluno-1574,PEDE2024,2024,4C,4C,5.0,2686,0.72,1
RA-1151,,Aluno-1151,PEDE2024,2024,4C,4C,10.0,2687,0.8466666666666667,1
RA-1575,,Aluno-1575,PEDE2024,2024,4C,4C,5.0,2688,0.8133333333333334,1
RA-1081,,Aluno-1081,PEDE2024,2024,4C,4C,10.0,2689,0.7888888888888889,1
RA-342,,Aluno-342,PEDE2024,2024,4C,4C,5.0,2690,0.7511111111111111,1
RA-1576,,Aluno-1576,PEDE2024,2024,4C,4C,5.0,2691,0.88,1
RA-187,,Aluno-187,PEDE2024,2024,4C,4C,10.0,2692,0.39111111111111113,0
RA-359,,Aluno-359,PEDE2024,2024,4C,4C,10.0,2693,0.7422222222222222,1
RA-1577,,Aluno-1577,PEDE2024,2024,4C,4C,5.0,2694,0.9066666666666666,1
RA-236,,Aluno-236,PEDE2024,2024,4F,4F,10.0,2695,0.6155555555555555,1
RA-249,,Aluno-249,PEDE2024,2024,4F,4F,5.0,2696,0.9466666666666667,1
RA-239,,Aluno-239,PEDE2024,2024,4F,4F,2.5,2697,0.9311111111111111,1
RA-382,,Aluno-382,PEDE2024,2024,4F,4F,5.0,2698,0.8288888888888889,1
RA-383,,Aluno-383,PEDE2024,2024,4F,4F,10.0,2699,0.32666666666666666,0
RA-1155,,Aluno-1155,PEDE2024,2024,4F,4F,5.0,2700,0.6955555555555556,1
RA-384,,Aluno-384,PEDE2024,2024,4F,4F,10.0,2701,0.5933333333333334,0
RA-1156,,Aluno-1156,PEDE2024,2024,4F,4F,10.0,2702,0.3622222222222222,0
RA-1578,,Aluno-1578,PEDE2024,2024,4F,4F,10.0,2703,0.38666666666666666,0
RA-388,,Aluno-388,PEDE2024,2024,4F,4F,5.0,2704,0.8577777777777778,1
RA-260,,Aluno-260,PEDE2024,2024,4F,4F,10.0,2705,0.6866666666666666,1
RA-395,,Aluno-395,PEDE2024,2024,4F,4F,10.0,2706,0.22,0
RA-262,,Aluno-262,PEDE2024,2024,4F,4F,5.0,2707,0.92,1
RA-1579,,Aluno-1579,PEDE2024,2024,4F,4F,5.0,2708,0.7377777777777778,1
RA-1580,,Aluno-1580,PEDE2024,2024,4F,4F,5.0,2709,0.7844444444444445,1
RA-377,,Aluno-377,PEDE2024,2024,4F,4F,10.0,2710,0.7911111111111111,1
RA-250,,Aluno-250,PEDE2024,2024,4H,4H,10.0,2711,0.86,1
RA-1581,,Aluno-1581,PEDE2024,2024,4H,4H,5.0,2712,0.8555555555555555,1
RA-1582,,Aluno-1582,PEDE2024,2024,4H,4H,5.0,2713,0.8177777777777778,1
RA-1583,,Aluno-1583,PEDE2024,2024,4H,4H,5.0,2714,0.5288888888888889,0
RA-450,,Aluno-450,PEDE2024,2024,4L,4L,5.0,2715,0.6111111111111112,1
RA-426,,Aluno-426,PEDE2024,2024,4L,4L,5.0,2716,0.9555555555555556,1
RA-1584,,Aluno-1584,PEDE2024,2024,4L,4L,5.0,2717,0.66,1
RA-313,,Aluno-313,PEDE2024,2024,4L,4L,5.0,2718,0.86,1
RA-467,,Aluno-467,PEDE2024,2024,4L,4L,10.0,2719,0.8866666666666667,1
RA-1585,,Aluno-1585,PEDE2024,2024,4L,4L,5.0,2720,0.9066666666666666,1
RA-432,,Aluno-432,PEDE2024,2024,4L,4L,5.0,2721,0.9066666666666666,1
RA-1586,,Aluno-1586,PEDE2024,2024,4L,4L,5.0,2722,0.7511111111111111,1
RA-470,,Aluno-470,PEDE2024,2024,4L,4L,10.0,2723,0.6111111111111112,1
RA-417,,Aluno-417,PEDE2024,2024,4L,4L,10.0,2724,0.5733333333333334,0
RA-407,,Aluno-407,PEDE2024,2024,4L,4L,10.0,2725,0.6355555555555555,1
RA-1587,,Aluno-1587,PEDE2024,2024,4L,4L,5.0,2726,0.7911111111111111,1
RA-1588,,Aluno-1588,PEDE2024,2024,4L,4L,10.0,2727,0.8577777777777778,1
RA-424,,Aluno-424,PEDE2024,2024,4L,4L,10.0,2728,0.43777777777777777,0
RA-1193,,Aluno-1193,PEDE2024,2024,4L,4L,5.0,2729,0.8844444444444445,1
RA-411,,Aluno-411,PEDE2024,2024,4M,4M,10.0,2730,0.48,0
RA-412,,Aluno-412,PEDE2024,2024,4M,4M,10.0,2731,0.48444444444444446,0
RA-428,,Aluno-428,PEDE2024,2024,4M,4M,10.0,2732,0.4088888888888889,0
RA-315,,Aluno-315,PEDE2024,2024,4M,4M,5.0,2733,0.8888888888888888,1
RA-442,,Aluno-442,PEDE2024,2024,4M,4M,10.0,2734,0.35777777777777775,0
RA-301,,Aluno-301,PEDE2024,2024,4M,4M,10.0,2735,0.8222222222222222,1
RA-1163,,Aluno-1163,PEDE2024,2024,4M,4M,10.0,2736,0.6133333333333333,1
RA-402,,Aluno-402,PEDE2024,2024,4M,4M,10.0,2737,0.7533333333333333,1
RA-1589,,Aluno-1589,PEDE2024,2024,4M,4M,5.0,2738,0.6688888888888889,1
RA-1162,,Aluno-1162,PEDE2024,2024,4M,4M,10.0,2739,0.74,1
RA-471,,Aluno-471,PEDE2024,2024,4M,4M,10.0,2740,0.7311111111111112,1
RA-416,,Aluno-416,PEDE2024,2024,4M,4M,10.0,2741,0.35555555555555557,0
RA-303,,Aluno-303,PEDE2024,2024,4M,4M,5.0,2742,0.9355555555555556,1
RA-418,,Aluno-418,PEDE2024,2024,4M,4M,10.0,2743,0.6911111111111111,1
RA-419,,Aluno-419,PEDE2024,2024,4M,4M,10.0,2744,0.5422222222222223,0
RA-420,,Aluno-420,PEDE2024,2024,4M,4M,10.0,2745,0.3111111111111111,0
RA-1166,,Aluno-1166,PEDE2024,2024,4M,4M,5.0,2746,0.8688888888888889,1
RA-425,,Aluno-425,PEDE2024,2024,4M,4M,10.0,2747,0.6355555555555555,1
RA-1590,,Aluno-1590,PEDE2024,2024,4N,4N,5.0,2748,0.5,0
RA-1591,,Aluno-1591,PEDE2024,2024,4N,4N,5.0,2749,0.8466666666666667,1
RA-273,,Aluno-273,PEDE2024,2024,4N,4N,5.0,2750,0.9711111111111111,1
RA-1592,,Aluno-1592,PEDE2024,2024,4N,4N,5.0,2751,0.9177777777777778,1
RA-457,,Aluno-457,PEDE2024,2024,4N,4N,10.0,2752,0.7355555555555555,1
RA-305,,Aluno-305,PEDE2024,2024,4N,4N,5.0,2753,0.9133333333333333,1
RA-421,,Aluno-421,PEDE2024,2024,4N,4N,10.0,2754,0.11333333333333333,0
RA-1169,,Aluno-1169,PEDE2024,2024,4N,4N,5.0,2755,0.7911111111111111,1
RA-1593,,Aluno-1593,PEDE2024,2024,4N,4N,5.0,2756,0.7177777777777777,1
RA-1594,,Aluno-1594,PEDE2024,2024,4N,4N,5.0,2757,0.8444444444444444,1
RA-283,,Aluno-283,PEDE2024,2024,4N,4N,5.0,2758,0.8222222222222222,1
RA-459,,Aluno-459,PEDE2024,2024,4N,4N,10.0,2759,0.44222222222222224,0
RA-454,,Aluno-454,PEDE2024,2024,4R,4R,5.0,2760,0.8644444444444445,1
RA-1595,,Aluno-1595,PEDE2024,2024,4R,4R,10.0,2761,0.74,1
RA-1596,,Aluno-1596,PEDE2024,2024,4R,4R,5.0,2762,0.8288888888888889,1
RA-170,,Aluno-170,PEDE2024,2024,4R,4R,5.0,2763,0.8222222222222222,1
RA-1597,,Aluno-1597,PEDE2024,2024,4R,4R,5.0,2764,0.8,1
RA-1171,,Aluno-1171,PEDE2024,2024,4R,4R,5.0,2765,0.7222222222222222,1
RA-116,,Aluno-116,PEDE2024,2024,5A,5A,5.0,2766,0.6288888888888889,1
RA-217,,Aluno-217,PEDE2024,2024,5A,5A,5.0,2767,0.66,1
RA-103,,Aluno-103,PEDE2024,2024,5A,5A,10.0,2768,0.5777777777777777,0
RA-178,,Aluno-178,PEDE2024,2024,5A,5A,10.0,2769,0.78,1
RA-1172,,Aluno-1172,PEDE2024,2024,5A,5A,5.0,2770,0.7622222222222222,1
RA-180,,Aluno-180,PEDE2024,2024,5A,5A,10.0,2771,0.4822222222222222,0
RA-181,,Aluno-181,PEDE2024,2024,5A,5A,10.0,2772,0.43777777777777777,0
RA-121,,Aluno-121,PEDE2024,2024,5A,5A,5.0,2773,0.6666666666666666,1
RA-211,,Aluno-211,PEDE2024,2024,5A,5A,10.0,2774,0.2311111111111111,0
RA-1198,,Aluno-1198,PEDE2024,2024,5A,5A,5.0,2775,0.7777777777777778,1
RA-110,,Aluno-110,PEDE2024,2024,5A,5A,10.0,2776,0.6222222222222222,1
RA-189,,Aluno-189,PEDE2024,2024,5A,5A,10.0,2777,0.7288888888888889,1
RA-127,,Aluno-127,PEDE2024,2024,5A,5A,10.0,2778,0.6266666666666667,1
RA-115,,Aluno-115,PEDE2024,2024,5A,5A,5.0,2779,0.9222222222222223,1
RA-215,,Aluno-215,PEDE2024,2024,5B,5B,10.0,2780,0.6844444444444444,1
RA-1598,,Aluno-1598,PEDE2024,2024,5B,5B,10.0,2781,0.7155555555555555,1
RA-1174,,Aluno-1174,PEDE2024,2024,5B,5B,10.0,2782,0.84,1
RA-192,,Aluno-192,PEDE2024,2024,5B,5B,5.0,2783,0.8333333333333334,1
RA-220,,Aluno-220,PEDE2024,2024,5B,5B,10.0,2784,0.7644444444444445,1
RA-186,,Aluno-186,PEDE2024,2024,5B,5B,10.0,2785,0.43777777777777777,0
RA-1181,,Aluno-1181,PEDE2024,2024,5B,5B,10.0,2786,0.5822222222222222,0
RA-1599,,Aluno-1599,PEDE2024,2024,5B,5B,5.0,2787,0.7777777777777778,1
RA-111,,Aluno-111,PEDE2024,2024,5B,5B,10.0,2788,0.35777777777777775,0
RA-1600,,Aluno-1600,PEDE2024,2024,5B,5B,5.0,2789,0.7288888888888889,1
RA-1601,,Aluno-1601,PEDE2024,2024,5C,5C,5.0,2790,0.6733333333333333,1
RA-176,,Aluno-176,PEDE2024,2024,5C,5C,10.0,2791,0.4666666666666667,0
RA-1602,,Aluno-1602,PEDE2024,2024,5C,5C,10.0,2792,0.7266666666666667,1
RA-1603,,Aluno-1603,PEDE2024,2024,5C,5C,5.0,2793,0.5644444444444444,0
RA-1604,,Aluno-1604,PEDE2024,2024,5C,5C,5.0,2794,0.8177777777777778,1
RA-193,,Aluno-193,PEDE2024,2024,5C,5C,10.0,2795,0.26,0
RA-195,,Aluno-195,PEDE2024,2024,5C,5C,10.0,2796,0.38666666666666666,0
RA-196,,Aluno-196,PEDE2024,2024,5C,5C,10.0,2797,0.3,0
RA-197,,Aluno-197,PEDE2024,2024,5C,5C,10.0,2798,0.3022222222222222,0
RA-229,,Aluno-229,PEDE2024,2024,5C,5C,10.0,2799,0.31333333333333335,0
RA-202,,Aluno-202,PEDE2024,2024,5C,5C,5.0,2800,0.8444444444444444,1
RA-1176,,Aluno-1176,PEDE2024,2024,5C,5C,10.0,2801,0.5266666666666666,0
RA-1177,,Aluno-1177,PEDE2024,2024,5C,5C,10.0,2802,0.31555555555555553,0
RA-146,,Aluno-146,PEDE2024,2024,5D,5D,5.0,2803,0.7377777777777778,1
RA-1199,,Aluno-1199,PEDE2024,2024,5D,5D,5.0,2804,0.7088888888888889,1
RA-1178,,Aluno-1178,PEDE2024,2024,5D,5D,5.0,2805,0.7488888888888889,1
RA-149,,Aluno-149,PEDE2024,2024,5D,5D,5.0,2806,0.8644444444444445,1
RA-1605,,Aluno-1605,PEDE2024,2024,5D,5D,5.0,2807,0.7422222222222222,1
RA-107,,Aluno-107,PEDE2024,2024,5D,5D,5.0,2808,0.9088888888888889,1
RA-184,,Aluno-184,PEDE2024,2024,5D,5D,10.0,2809,0.6177777777777778,1
RA-1606,,Aluno-1606,PEDE2024,2024,5D,5D,5.0,2810,0.7911111111111111,1
RA-1607,,Aluno-1607,PEDE2024,2024,5D,5D,5.0,2811,0.7311111111111112,1
RA-1608,,Aluno-1608,PEDE2024,2024,5D,5D,10.0,2812,0.8444444444444444,1
RA-1173,,Aluno-1173,PEDE2024,2024,5D,5D,10.0,2813,0.74,1
RA-237,,Aluno-237,PEDE2024,2024,5F,5F,5.0,2814,0.5377777777777778,0
RA-147,,Aluno-147,PEDE2024,2024,5F,5F,5.0,2815,0.5533333333333333,0
RA-131,,Aluno-131,PEDE2024,2024,5F,5F,5.0,2816,0.8266666666666667,1
RA-1609,,Aluno-1609,PEDE2024,2024,5F,5F,5.0,2817,0.7177777777777777,1
RA-137,,Aluno-137,PEDE2024,2024,5F,5F,5.0,2818,0.8,1
RA-1184,,Aluno-1184,PEDE2024,2024,5F,5F,5.0,2819,0.72,1
RA-138,,Aluno-138,PEDE2024,2024,5F,5F,5.0,2820,0.8311111111111111,1
RA-1610,,Aluno-1610,PEDE2024,2024,5F,5F,5.0,2821,0.7666666666666667,1
RA-1611,,Aluno-1611,PEDE2024,2024,5F,5F,5.0,2822,0.8022222222222222,1
RA-1612,,Aluno-1612,PEDE2024,2024,5F,5F,5.0,2823,0.8377777777777777,1
RA-1188,,Aluno-1188,PEDE2024,2024,5G,5G,5.0,2824,0.7511111111111111,1
RA-1613,,Aluno-1613,PEDE2024,2024,5G,5G,5.0,2825,0.86,1
RA-244,,Aluno-244,PEDE2024,2024,5G,5G,10.0,2826,0.58,0
RA-267,,Aluno-267,PEDE2024,2024,5G,5G,5.0,2827,0.9177777777777778,1
RA-1189,,Aluno-1189,PEDE2024,2024,5G,5G,5.0,2828,0.7911111111111111,1
RA-113,,Aluno-113,PEDE2024,2024,5G,5G,5.0,2829,0.9155555555555556,1
RA-152,,Aluno-152,PEDE2024,2024,5L,5L,5.0,2830,0.9266666666666666,1
RA-318,,Aluno-318,PEDE2024,2024,5L,5L,5.0,2831,0.9777777777777777,1
RA-274,,Aluno-274,PEDE2024,2024,5L,5L,10.0,2832,0.7355555555555555,1
RA-319,,Aluno-319,PEDE2024,2024,5L,5L,10.0,2833,0.5244444444444445,0
RA-160,,Aluno-160,PEDE2024,2024,5L,5L,5.0,2834,0.9022222222222223,1
RA-161,,Aluno-161,PEDE2024,2024,5L,5L,10.0,2835,0.7377777777777778,1
RA-1614,,Aluno-1614,PEDE2024,2024,5L,5L,5.0,2836,0.8311111111111111,1
RA-164,,Aluno-164,PEDE2024,2024,5L,5L,5.0,2837,0.7777777777777778,1
RA-165,,Aluno-165,PEDE2024,2024,5L,5L,10.0,2838,0.7777777777777778,1
RA-1615,,Aluno-1615,PEDE2024,2024,5M,5M,10.0,2839,0.54,0
RA-1616,,Aluno-1616,PEDE2024,2024,5M,5M,5.0,2840,0.7866666666666666,1
RA-271,,Aluno-271,PEDE2024,2024,5M,5M,5.0,2841,0.82,1
RA-316,,Aluno-316,PEDE2024,2024,5M,5M,10.0,2842,0.6044444444444445,1
RA-286,,Aluno-286,PEDE2024,2024,5M,5M,5.0,2843,0.8977777777777778,1
RA-320,,Aluno-320,PEDE2024,2024,5M,5M,10.0,2844,0.5355555555555556,0
RA-1207,,Aluno-1207,PEDE2024,2024,5M,5M,5.0,2845,0.6777777777777778,1
RA-1617,,Aluno-1617,PEDE2024,2024,5M,5M,5.0,2846,0.7733333333333333,1
RA-158,,Aluno-158,PEDE2024,2024,5M,5M,10.0,2847,0.6533333333333333,1
RA-306,,Aluno-306,PEDE2024,2024,5M,5M,5.0,2848,0.9044444444444445,1
RA-1618,,Aluno-1618,PEDE2024,2024,5M,5M,5.0,2849,0.8244444444444444,1
RA-308,,Aluno-308,PEDE2024,2024,5M,5M,10.0,2850,0.8088888888888889,1
RA-1619,,Aluno-1619,PEDE2024,2024,5M,5M,10.0,2851,0.8533333333333334,1
RA-299,,Aluno-299,PEDE2024,2024,5N,5N,10.0,2852,0.6688888888888889,1
RA-251,,Aluno-251,PEDE2024,2024,5N,5N,5.0,2853,0.8244444444444444,1
RA-157,,Aluno-157,PEDE2024,2024,5N,5N,10.0,2854,0.6355555555555555,1
RA-1620,,Aluno-1620,PEDE2024,2024,5N,5N,5.0,2855,0.92,1
RA-321,,Aluno-321,PEDE2024,2024,5N,5N,10.0,2856,0.4266666666666667,0
RA-1195,,Aluno-1195,PEDE2024,2024,5N,5N,5.0,2857,0.7355555555555555,1
RA-1200,,Aluno-1200,PEDE2024,2024,5N,5N,5.0,2858,0.8377777777777777,1
RA-278,,Aluno-278,PEDE2024,2024,5N,5N,10.0,2859,0.8511111111111112,1
RA-85,,Aluno-85,PEDE2024,2024,5N,5N,5.0,2860,0.7488888888888889,1
RA-279,,Aluno-279,PEDE2024,2024,5N,5N,10.0,2861,0.31333333333333335,0
RA-1621,,Aluno-1621,PEDE2024,2024,5N,5N,5.0,2862,0.7977777777777778,1
RA-280,,Aluno-280,PEDE2024,2024,5N,5N,10.0,2863,0.7755555555555556,1
RA-1201,,Aluno-1201,PEDE2024,2024,5N,5N,5.0,2864,0.7977777777777778,1
RA-1622,,Aluno-1622,PEDE2024,2024,5N,5N,5.0,2865,0.7711111111111111,1
RA-132,,Aluno-132,PEDE2024,2024,6A,6A,10.0,2866,0.5822222222222222,0
RA-42,,Aluno-42,PEDE2024,2024,6A,6A,5.0,2867,0.7444444444444445,1
RA-1623,,Aluno-1623,PEDE2024,2024,6A,6A,10.0,2868,0.6888888888888889,1
RA-106,,Aluno-106,PEDE2024,2024,6A,6A,10.0,2869,0.3466666666666667,0
RA-123,,Aluno-123,PEDE2024,2024,6A,6A,5.0,2870,0.5488888888888889,0
RA-125,,Aluno-125,PEDE2024,2024,6A,6A,5.0,2871,0.7822222222222223,1
RA-1624,,Aluno-1624,PEDE2024,2024,6A,6A,5.0,2872,0.7888888888888889,1
RA-1625,,Aluno-1625,PEDE2024,2024,6A,6A,10.0,2873,0.84,1
RA-1626,,Aluno-1626,PEDE2024,2024,6A,6A,10.0,2874,0.6577777777777778,1
RA-1627,,Aluno-1627,PEDE2024,2024,6A,6A,5.0,2875,0.8022222222222222,1
RA-1628,,Aluno-1628,PEDE2024,2024,6A,6A,10.0,2876,0.7066666666666667,1
RA-112,,Aluno-112,PEDE2024,2024,6A,6A,10.0,2877,0.7111111111111111,1
RA-1629,,Aluno-1629,PEDE2024,2024,6A,6A,5.0,2878,0.7422222222222222,1
RA-91,,Aluno-91,PEDE2024,2024,6L,6L,5.0,2879,0.8022222222222222,1
RA-167,,Aluno-167,PEDE2024,2024,6L,6L,5.0,2880,0.8511111111111112,1
RA-1203,,Aluno-1203,PEDE2024,2024,6L,6L,10.0,2881,0.7222222222222222,1
RA-94,,Aluno-94,PEDE2024,2024,6L,6L,10.0,2882,0.5111111111111111,0
RA-81,,Aluno-81,PEDE2024,2024,6L,6L,10.0,2883,0.68,1
RA-1630,,Aluno-1630,PEDE2024,2024,6L,6L,10.0,2884,0.7622222222222222,1
RA-171,,Aluno-171,PEDE2024,2024,6L,6L,5.0,2885,0.7333333333333333,1
